"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"16663","AEP TEXAS CENTRAL DIVISION","AMBIT ENERGY","Ambit Green Texas 12","0.1560","0.1370","0.1280","","False","False","1","Fixed","100","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_12ENR1656_288_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16664","AEP TEXAS CENTRAL DIVISION","AMBIT ENERGY","Lone Star Classic 6","0.1750","0.1560","0.1460","","False","False","1","Fixed","15","6","100.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_6ENR1650_288_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16665","AEP TEXAS CENTRAL DIVISION","AMBIT ENERGY","Lone Star Flex","0.1930","0.1790","0.1720","","False","False","0","Variable","15","0","0.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1654_288_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16666","AEP TEXAS CENTRAL DIVISION","AMBIT ENERGY","Ambit Green Texas Flex","0.1950","0.1810","0.1740","","False","False","0","Variable","100","1","0.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLED_0ENR1662_288_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16698","AEP TEXAS CENTRAL DIVISION","RELIANT","Reliant PowerTracker","0.1380","0.1240","0.1170","","False","False","2","Indexed","11","0","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers","*This offer is for new customers only enrolling in this plan online through Power to Choose. Pricing for this plan changes on the 15th of every month. Please see EFL for more details on reliant.com","http://www.reliant.com/files/09017518806d9b7f.pdf","False","","https://www.reliant.com/files/090175188145b753.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16703","AEP TEXAS CENTRAL DIVISION","RELIANT","Reliant PowerTracker","0.1380","0.1240","0.1170","","False","False","2","Indexed","11","0","0.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose. Los precios de este plan cambian el 15 de cada mes.","https://www.reliant.com/files/0901751880c5cea6.pdf","False","","https://www.reliant.com/files/090175188145b754.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&sid=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16726","AEP TEXAS CENTRAL DIVISION","RELIANT","Reliant Secure 12 plan","0.1340","0.1250","0.1200","","False","False","1","Fixed","11","12","150.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only who enroll through Power to Choose.","http://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/090175188166c065.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16735","AEP TEXAS CENTRAL DIVISION","RELIANT","Reliant Secure 24 Plan","0.1270","0.1180","0.1130","","False","False","1","Fixed","11","24","295.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","This offer is for new customers only who enroll through Power to Choose.","http://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/090175188166c06f.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers","","(855) 350-8650","TRUE","FALSE","English","4"
"16736","AEP TEXAS CENTRAL DIVISION","RELIANT","Reliant Secure 24 Plan","0.1270","0.1180","0.1130","","False","False","1","Fixed","11","24","295.00","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","Esta oferta se aplica a nuevos clientes inscriben a través de Power to Choose.","http://www.reliant.com/files/0901751880c5cea6.pdf","False","","http://www.reliant.com/files/090175188166c070.pdf","http://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WF3713&s.campaign=A3P_ERCOT_2010JulPTCOffers&language_code=es_US","","(855) 350-8650","TRUE","FALSE","Spanish","4"
"16754","AEP TEXAS CENTRAL DIVISION","GEXA ENERGY","Gexa Choice Select 12","0.1680","0.0690","0.1340","A Residential Usage Credit of $80 will be applied when YOUR USAGE is between 1,000-1,500 kWh in a billing cycle, a Residential Usage Credit of $40 will be applied when YOUR USAGE is between 1,501 - 2,000 kWh in a billing cycle. No Residential Usage Credit will be applied when YOUR USAGE is below 1,000 kWh or above 2,000 kWh in a billing cycle. ","False","False","1","Fixed","6","12","150.00","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2280|1000|23604","|Lock-in a low fixed rate plan. |Make your bill more predictable with Gexa Energys Budget Billing program. |Free online bill pay and automatic billing options are also available.|This offer is for new customers only who enroll through the Power to Choose website.","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=2&rkey=8480|2280|1000|23604","False","","https://www.gexaenergy.com/UI/Handlers/DynamicRatePdf.ashx?pdfid=55444&rkey=8480|2280|1000|23604","https://www.gexaenergy.com/Enrollment-PTC/?pc=Payless_NotCool&ptc=1&rkey=8480|2280|1000|23604","","(866) 329-4392","TRUE","TRUE","English","2"
"16759","AEP TEXAS CENTRAL DIVISION","AMBIT ENERGY","Lone Star Plus 12","0.1500","0.1310","0.1170","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","A 12-month plan that may suit Customers with higher usage. Rate listed reflects the E-Plan discount. Ambit Energy's E-Plan provides additional savings on our competitive rates and makes managing your account even easier. Just enroll in our Paperless Billing and Automatic Payment programs when you sign up for new service and you're done! See Electricity Facts Label for discount information and enrollment requirements","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1672_288_1","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","4"
"16760","AEP TEXAS CENTRAL DIVISION","AMBIT ENERGY","Lone Star Plus 12","0.1500","0.1310","0.1170","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","Un plan de 12 meses que puede ser apropiado para los Clientes con mayor consumo. La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1672_288_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16765","AEP TEXAS CENTRAL DIVISION","AMBIT ENERGY","Lone Star Basic 12","0.1400","0.1250","0.1400","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","A no frills term plan without base charges. It’s that simple. Rate listed reflects the E-Plan discount. Ambit Energy's E-Plan provides additional savings on our competitive rates and makes managing your account even easier. Just enroll in our Paperless Billing and Automatic Payment programs when you sign up for new service and you're done! See Electricity Facts Label for discount information and enrollment requirements.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1670_288_1","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","English","4"
"16766","AEP TEXAS CENTRAL DIVISION","AMBIT ENERGY","Lone Star Basics 12","0.1400","0.1250","0.1400","","False","False","1","Fixed","15","12","199.00","http://ww2.ambitenergy.com/rates-and-plans?pmc=P2C","Un plan sencillo a término sin cargos base. Es así de simple. La tasa indicada refleja el descuento del E-Plan. El E-Plan de Ambit Energy provee ahorros adicionales sobre nuestras tarifas competitivas y hace que el administrar tu cuenta sea aún más fácil. ¡Simplemente inscríbete en nuestros programas de Facturación Electrónica y Pagos Automáticos cuando te inscribas para nuevo servicio y listo! Ve la Etiqueta de Hechos de Electricidad para información sobre el descuento y los requisitos para inscribirte.","https://mediaserver.ambitenergy.com/media/get/TexasTermsOfService/es","False","","https://mediaserver.ambitenergy.com/media/get/TXUNBUNDLEDT_12ENR1670_288_1/SP","http://www.ambitenergy.com","","(877) 282-6248","FALSE","FALSE","Spanish","4"
"16778","AEP TEXAS CENTRAL DIVISION","Pogo Energy","100% Clean Energy Plan 2","0.1710","0.1470","0.1350","","True","False","0","Variable","100","0","0.00","https://pogoenergy.com?utm_source=powertochoose&utm_medium=logo&utm_content=aepcentral","100% clean energy, plus you could save $300 or more on your electricity with Pogo Energy*.<br />No deposits. No contracts. No BS (bill shock).<br />Track your usage every day.<br />Plus no 'gotcha' fees for disconnects or late payments.<br />Start for as little as $20.<br />Plus, enroll now and we'll match your first $20 payment with $20 of our own.","https://pogoenergy.com/wp-content/uploads/2018/03/Pogo_Energy_TOS_20180226.pdf?utm_source=powertochoose&utm_medium=tos&utm_content=aepcentral","False","","https://pogoenergy.com/wp-content/uploads/2018/05/Pogo_Energy_EFL_20180607.pdf?utm_source=powertochoose&utm_medium=efl&utm_content=aepcentral","https://my.pogoenergy.com?utm_source=powertochoose&utm_medium=enroll&utm_content=aepcentral","https://pogoenergy.com/wp-content/uploads/2018/03/Pogo_Energy_PDS_20180226.pdf?utm_source=powertochoose&utm_medium=pds&utm_content=aepcentral","(888) 764-6669","FALSE","FALSE","English",
"16795","AEP TEXAS CENTRAL DIVISION","RELIANT","Reliant Truly Free Weekends 12","0.1480","0.1390","0.1350","","False","True","1","Fixed","11","12","150.00","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WAAN50&sid=A3P_ERCOT_2015Nov_TFWPTC","This offer is for new customers only enrolling in this plan online through Power to Choose. Average price calculation is based on 2,000 kWh and a standard usage profile over 12 months including 32% of total consumption on weekends, and includes the free weekend energy charge. Your average price for electricity will vary based on your usage times and days used. Only changes in law or regulatory charges allowed by the Public Utility Commission can change your price. Savings will vary according to time of usage. TDSP Monthly Charges are the fixed charges from the transmission and distribution service provider and are passed through without mark-up. TDSP Weekday Charges include all recurring consumption charges from TDSP and are passed through without mark-up. The free energy charge will be reflected on your monthly bill and is included in the average price calculation. Reliant reserves the right to discontinue this plan without notice.","https://www.reliant.com/files/0901751880c5cea5.pdf","False","","https://www.reliant.com/files/090175188166c097.pdf","https://www.reliant.com/public/startOEProcess.htm?tdspCodeCCS=D0004&fromLP=ptc&txtPromocode=WAAN50&sid=A3P_ERCOT_2015Nov_TFWPTC","","(855) 350-8650","TRUE","FALSE","English","4"
"16823","AEP TEXAS CENTRAL DIVISION","TXU ENERGY","TXU Energy Value Edge 12","0.1680","0.1190","0.1470","Managing your budget just got easier with a $30 bill credit that’s automatically applied each month when your usage is 800 kWh or more.","False","False","1","Fixed","6","12","150.00","http://www.txu.com/ptc/valueedge12","Your actual average price per kWh for electricity service will depend on your usage as shown in the Electricity Facts Label (EFL). The only circumstance in which the price could change during the 12-month minimum term is to reflect actual changes in law or regulatory charges.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCX30VALED12AM&lang=en&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC","http://www.txu.com/ptc/valueedge12","","(855) 847-6135","TRUE","TRUE","English","5"
"16829","AEP TEXAS CENTRAL DIVISION","TXU ENERGY","TXU Energy Value Edge 12","0.1680","0.1190","0.1470","Ahora administrar su presupuesto es más fácil con un crédito de $30 a su factura que se aplica automáticamente cada mes cuando su consumo es de 800 kWh o superior.","False","False","1","Fixed","6","12","150.00","http://www.txu.com/ptc/valueedge12","Su precio real promedio por kWh para el servicio de electricidad dependerá de su consumo según lo indicado en la Etiqueta de Información Sobre la Electricidad (EFL). La única circunstancia en la que el precio podría cambiar durante el período mínimo de 12 meses tendría como fin reflejar cambios reales en la ley o los cargos reguladores.","http://www.txu.com/~/media/Files/Marketing/Residential/Other-PDFs/TOSA.pdf","False","","https://www.txu.com/Handlers/PDFGenerator.ashx?comProdId=TCX30VALED12AM&lang=es&formType=EnergyFactsLabel&custClass=3&tdsp=ER_AEPTCC","http://www.txu.com/ptc/valueedge12","","(855) 847-6135","TRUE","TRUE","Spanish","5"
"16980","AEP TEXAS CENTRAL DIVISION","VOLTERRA ENERGY","Shine On - 6","0.1100","0.1010","0.0960","","False","False","1","Fixed","19","6","150.00","http://volterraenergy.com/","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label)","https://signup.volterraenergy.com/PDFDocs/20170426-60848.pdf","False","","https://signup.volterraenergy.com/PDFDocs/SHIO6Q13181-158027.pdf","https://signup.volterraenergy.com/SelectPlan.aspx?Zip=78576&PromoCode=PTCAEPCNTSHO&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 250-9983","FALSE","FALSE","English","4"
"16981","AEP TEXAS CENTRAL DIVISION","VOLTERRA ENERGY","Shine On - 12","0.1110","0.1020","0.0970","","False","False","1","Fixed","19","12","250.00","http://volterraenergy.com/","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label)","https://signup.volterraenergy.com/PDFDocs/20170426-60848.pdf","False","","https://signup.volterraenergy.com/PDFDocs/SHIO12Q07181-157774.pdf","https://signup.volterraenergy.com/SelectPlan.aspx?Zip=78418&PromoCode=PTCAEPCNTSHO&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 250-9983","FALSE","FALSE","English","4"
"16982","AEP TEXAS CENTRAL DIVISION","VOLTERRA ENERGY","Shine On - 24","0.1120","0.1030","0.0980","","False","False","1","Fixed","19","24","375.00","http://volterraenergy.com/","This offer is for New customers only who enroll through Power to Choose. Required: Online Enrollment, Personal Credit Check. (See Facts Label)","https://signup.volterraenergy.com/PDFDocs/20170426-60848.pdf","False","","https://signup.volterraenergy.com/PDFDocs/SHIO24Q07181-157705.pdf","https://signup.volterraenergy.com/SelectPlan.aspx?Zip=78576&PromoCode=PTCAEPCNTSHO&ReferralCode=&TDSP=1&Type=1&Service=Electricity&meter=1&StateCode=TX","","(877) 250-9983","FALSE","FALSE","English","4"
